时间,车辆编号,往行1/复行0,站点号,前门0/后门1,上车人数,下车人数
2018/11/1 7:35,4920,0,18,0,2,0
2018/11/1 7:35,4920,0,18,1,0,1
2018/11/1 7:35,4909,0,1,0,0,0
2018/11/1 7:36,4911,0,13,0,2,1
2018/11/1 7:36,4933,1,19,0,1,0
2018/11/1 7:36,4933,1,19,1,0,3
2018/11/1 7:36,4911,0,13,1,1,1
2018/11/1 7:36,4929,1,3,0,18,1
2018/11/1 7:36,4916,0,23,0,0,8
2018/11/1 7:36,4909,0,1,0,0,0
2018/11/1 7:36,4916,0,23,1,0,26
2018/11/1 7:36,4935,1,8,0,2,0
2018/11/1 7:36,4914,0,5,0,2,1
2018/11/1 7:36,4935,1,8,1,1,7
2018/11/1 7:36,4914,0,5,1,0,2
2018/11/1 7:36,4928,0,11,0,2,0
2018/11/1 7:36,4919,0,18,0,7,0
2018/11/1 7:36,4919,0,18,1,0,17
2018/11/1 7:36,4928,0,11,1,0,4
2018/11/1 7:36,4909,0,1,0,0,0
2018/11/1 7:36,4909,0,1,1,0,0
2018/11/1 7:37,4934,0,6,0,1,0
2018/11/1 7:37,4934,0,6,1,0,0
2018/11/1 7:37,4918,0,23,0,0,0
2018/11/1 7:37,4927,1,14,0,7,0
2018/11/1 7:37,4927,1,14,1,0,3
2018/11/1 7:37,4909,0,1,0,0,0
2018/11/1 7:37,4920,1,1,0,6,1
2018/11/1 7:37,4920,1,1,1,0,4
2018/11/1 7:37,4923,0,4,0,11,0
2018/11/1 7:37,4912,1,20,0,1,0
2018/11/1 7:37,4922,1,17,0,2,0
2018/11/1 7:37,4912,1,20,1,1,3
2018/11/1 7:37,4923,0,4,1,0,0
2018/11/1 7:37,4920,1,1,0,0,0
2018/11/1 7:37,4914,0,6,0,0,0
2018/11/1 7:37,4914,0,6,1,0,0
2018/11/1 7:37,4919,0,19,0,4,0
2018/11/1 7:37,4921,1,9,0,3,1
2018/11/1 7:37,4921,1,9,1,0,6
2018/11/1 7:37,4909,0,1,0,0,0
2018/11/1 7:37,4919,0,19,1,0,2
2018/11/1 7:37,4909,0,1,1,0,0
2018/11/1 7:37,4926,1,7,0,11,0
2018/11/1 7:38,4933,1,20,0,0,0
2018/11/1 7:38,4926,1,7,1,0,14
2018/11/1 7:38,4935,1,9,0,7,0
2018/11/1 7:38,4935,1,9,1,0,3
2018/11/1 7:38,4912,1,21,0,0,0
2018/11/1 7:38,4936,1,13,0,4,0
2018/11/1 7:38,4936,1,13,1,0,10
2018/11/1 7:38,4911,0,14,0,0,0
2018/11/1 7:38,4937,0,1,0,0,0
2018/11/1 7:38,4909,0,1,0,0,0
2018/11/1 7:38,4909,0,1,1,0,0
2018/11/1 7:38,4937,0,1,1,0,1
2018/11/1 7:38,4918,1,1,0,0,3
2018/11/1 7:38,4918,1,1,1,0,44
2018/11/1 7:38,4909,0,1,0,0,0
2018/11/1 7:38,4923,0,5,0,1,2
2018/11/1 7:38,4928,0,12,0,0,0
2018/11/1 7:38,4919,0,20,0,0,0
2018/11/1 7:38,4922,1,18,0,0,0
2018/11/1 7:38,4909,0,1,1,0,0
2018/11/1 7:38,4928,0,12,1,0,2
2018/11/1 7:39,4922,1,18,1,0,11
2018/11/1 7:39,4920,1,2,0,0,0
2018/11/1 7:39,4920,1,2,1,0,0
2018/11/1 7:39,4918,1,1,0,0,0
2018/11/1 7:39,4909,0,1,0,0,0
2018/11/1 7:39,4918,1,1,1,0,1
2018/11/1 7:39,4933,1,21,0,0,0
2018/11/1 7:39,4933,1,21,1,0,8
2018/11/1 7:39,4936,1,14,0,2,0
2018/11/1 7:39,4934,0,7,0,5,0
2018/11/1 7:39,4913,1,1,0,32,2
2018/11/1 7:39,4918,1,1,0,0,1
2018/11/1 7:39,4927,1,15,0,4,0
2018/11/1 7:39,4909,0,1,0,2,1
2018/11/1 7:39,4918,1,1,1,0,0
2018/11/1 7:39,4923,0,6,0,1,0
2018/11/1 7:39,4919,0,21,0,2,1
2018/11/1 7:40,4919,0,21,1,1,0
2018/11/1 7:40,4937,0,2,0,0,0
2018/11/1 7:40,4937,0,2,1,0,0
2018/11/1 7:40,4914,0,7,0,6,0
2018/11/1 7:40,4914,0,7,1,0,6
2018/11/1 7:40,4921,1,10,0,0,1
2018/11/1 7:40,4918,1,1,0,1,0
2018/11/1 7:40,4920,1,3,0,7,0
2018/11/1 7:40,4918,1,1,1,0,0
2018/11/1 7:40,4920,1,3,1,0,1
2018/11/1 7:40,4929,1,4,0,9,0
2018/11/1 7:40,4935,1,10,0,8,0
2018/11/1 7:40,4926,1,8,0,17,0
2018/11/1 7:40,4935,1,10,1,0,9
2018/11/1 7:40,4926,1,8,1,0,10
2018/11/1 7:40,4911,0,15,0,8,1
2018/11/1 7:40,4922,1,19,0,0,0
2018/11/1 7:40,4918,1,1,0,1,0
2018/11/1 7:40,4918,1,1,1,0,0
2018/11/1 7:40,4912,1,22,0,1,1
2018/11/1 7:40,4912,1,22,1,2,23
2018/11/1 7:41,4918,1,1,0,0,1
2018/11/1 7:41,4918,1,1,1,0,0
2018/11/1 7:41,4936,1,15,0,2,0
2018/11/1 7:41,4923,0,7,0,0,0
2018/11/1 7:41,4928,0,13,0,1,0
2018/11/1 7:41,4923,0,7,1,0,3
2018/11/1 7:41,4928,0,13,1,0,2
2018/11/1 7:41,4926,1,9,0,5,0
2018/11/1 7:41,4926,1,9,1,0,1
2018/11/1 7:42,4934,0,8,0,13,0
2018/11/1 7:42,4934,0,8,1,0,0
2018/11/1 7:42,4935,1,11,0,3,0
2018/11/1 7:42,4921,1,11,0,2,0
2018/11/1 7:42,4921,1,11,1,0,9
2018/11/1 7:42,4927,1,16,0,7,0
2018/11/1 7:42,4927,1,16,1,1,8
2018/11/1 7:42,4937,0,3,0,0,0
2018/11/1 7:42,4922,1,20,0,0,0
2018/11/1 7:42,4937,0,3,1,0,0
2018/11/1 7:42,4919,0,22,0,2,1
2018/11/1 7:42,4922,1,20,1,0,7
2018/11/1 7:42,4917,1,2,0,11,0
2018/11/1 7:42,4919,0,22,1,0,29
2018/11/1 7:42,4917,1,2,1,0,0
2018/11/1 7:42,4914,0,8,0,6,0
2018/11/1 7:42,4914,0,8,1,0,0
2018/11/1 7:42,4933,1,22,0,0,0
2018/11/1 7:42,4933,1,22,1,1,13
2018/11/1 7:42,4929,1,5,0,0,0
2018/11/1 7:42,4929,1,5,1,0,0
2018/11/1 7:42,4911,0,16,0,6,0
2018/11/1 7:43,4911,0,16,1,4,33
2018/11/1 7:43,4920,1,4,0,6,1
2018/11/1 7:43,4921,1,12,0,0,0
2018/11/1 7:43,4926,1,10,0,3,0
2018/11/1 7:43,4921,1,12,1,0,4
2018/11/1 7:43,4920,1,4,1,0,3
2018/11/1 7:43,4928,0,14,0,2,0
2018/11/1 7:43,4926,1,10,1,0,14
2018/11/1 7:43,4922,1,21,0,0,0
2018/11/1 7:43,4922,1,21,1,0,0
2018/11/1 7:43,4935,1,12,0,2,0
2018/11/1 7:43,4935,1,12,1,0,18
2018/11/1 7:43,4929,1,6,0,0,0
2018/11/1 7:43,4909,0,1,0,25,0
2018/11/1 7:43,4909,0,1,1,0,0
2018/11/1 7:43,4912,1,23,0,0,0
2018/11/1 7:43,4911,0,17,0,4,1
2018/11/1 7:44,4912,1,23,1,0,5
2018/11/1 7:44,4911,0,17,1,1,8
2018/11/1 7:44,4934,0,9,0,13,1
2018/11/1 7:44,4934,0,9,1,0,0
2018/11/1 7:44,4936,1,16,0,2,0
2018/11/1 7:44,4920,1,5,0,1,0
2018/11/1 7:44,4936,1,16,1,0,13
2018/11/1 7:44,4920,1,5,1,0,2
2018/11/1 7:44,4926,1,11,0,0,0
2018/11/1 7:44,4926,1,11,1,0,5
2018/11/1 7:44,4923,0,8,0,1,0
2018/11/1 7:44,4923,0,8,1,0,0
2018/11/1 7:44,4937,0,4,0,0,0
2018/11/1 7:44,4937,0,4,1,0,2
2018/11/1 7:44,4917,1,3,0,20,1
2018/11/1 7:44,4917,1,3,1,0,1
2018/11/1 7:44,4913,1,2,0,1,0
2018/11/1 7:45,4909,0,2,0,8,0
2018/11/1 7:45,4909,0,2,1,0,0
2018/11/1 7:45,4933,1,23,0,0,0
2018/11/1 7:45,4919,0,23,0,0,1
2018/11/1 7:45,4919,0,23,1,1,14
2018/11/1 7:45,4927,1,17,0,0,0
2018/11/1 7:45,4933,1,23,1,0,5
2018/11/1 7:45,4927,1,17,1,0,2
2018/11/1 7:45,4926,1,12,0,3,0
2018/11/1 7:45,4920,1,6,0,3,1
2018/11/1 7:45,4921,1,13,0,0,1
2018/11/1 7:45,4914,0,9,0,10,0
2018/11/1 7:45,4914,0,9,1,1,1
2018/11/1 7:45,4926,1,12,1,0,2
2018/11/1 7:45,4920,1,6,1,0,1
2018/11/1 7:45,4922,1,22,0,0,0
2018/11/1 7:45,4922,1,22,1,0,27
2018/11/1 7:46,4923,0,9,0,3,0
2018/11/1 7:46,4912,0,1,0,0,1
2018/11/1 7:46,4913,1,3,0,8,0
2018/11/1 7:46,4923,0,9,1,0,2
2018/11/1 7:46,4913,1,3,1,0,3
2018/11/1 7:46,4937,0,5,0,0,0
2018/11/1 7:46,4937,0,5,1,0,0
2018/11/1 7:46,4911,0,18,0,8,0
2018/11/1 7:46,4911,0,18,1,0,26
2018/11/1 7:46,4928,0,15,0,0,0
2018/11/1 7:46,4928,0,15,1,0,10
2018/11/1 7:46,4912,0,1,0,0,0
2018/11/1 7:46,4912,0,1,1,0,11
2018/11/1 7:47,4935,1,13,0,1,0
2018/11/1 7:47,4935,1,13,1,0,13
2018/11/1 7:47,4936,1,17,0,1,0
2018/11/1 7:47,4936,1,17,1,0,3
2018/11/1 7:47,4934,0,10,0,6,0
2018/11/1 7:47,4937,0,6,0,0,0
2018/11/1 7:47,4934,0,10,1,0,0
2018/11/1 7:47,4937,0,6,1,0,1
2018/11/1 7:47,4911,0,19,0,8,1
2018/11/1 7:47,4921,1,14,0,0,0
2018/11/1 7:47,4911,0,19,1,0,4
2018/11/1 7:47,4909,0,3,0,15,0
2018/11/1 7:47,4929,1,7,0,3,0
2018/11/1 7:47,4909,0,3,1,0,0
2018/11/1 7:47,4929,1,7,1,0,0
2018/11/1 7:48,4917,1,4,0,3,0
2018/11/1 7:48,4917,1,4,1,0,1
2018/11/1 7:48,4927,1,18,0,4,0
2018/11/1 7:48,4927,1,18,1,0,16
2018/11/1 7:48,4935,1,14,0,2,0
2018/11/1 7:48,4935,1,14,1,2,2
2018/11/1 7:48,4914,0,10,0,6,0
2018/11/1 7:48,4914,0,10,1,1,4
2018/11/1 7:48,4922,1,23,0,0,0
2018/11/1 7:48,4922,1,23,1,0,3
2018/11/1 7:48,4911,0,20,0,0,0
2018/11/1 7:48,4928,0,16,0,6,1
2018/11/1 7:48,4934,0,11,0,4,0
2018/11/1 7:48,4911,0,20,1,0,0
2018/11/1 7:48,4934,0,11,1,0,0
2018/11/1 7:48,4936,1,18,0,0,0
2018/11/1 7:48,4936,1,18,1,0,4
2018/11/1 7:49,4920,1,7,0,6,1
2018/11/1 7:49,4920,1,7,1,0,6
2018/11/1 7:49,4923,0,10,0,7,0
2018/11/1 7:49,4923,0,10,1,0,0
2018/11/1 7:49,4926,1,13,0,5,0
2018/11/1 7:49,4913,1,4,0,10,0
2018/11/1 7:49,4913,1,4,1,0,3
2018/11/1 7:49,4937,0,7,0,0,0
2018/11/1 7:49,4937,0,7,1,0,8
2018/11/1 7:49,4909,0,4,0,7,0
2018/11/1 7:49,4909,0,4,1,0,3
2018/11/1 7:49,4914,0,11,0,1,0
2018/11/1 7:49,4914,0,11,1,0,2
2018/11/1 7:49,4911,0,21,0,6,0
2018/11/1 7:49,4911,0,21,1,0,2
2018/11/1 7:50,4923,0,11,0,4,0
2018/11/1 7:50,4923,0,11,1,0,1
2018/11/1 7:50,4930,1,1,0,41,0
2018/11/1 7:50,4917,1,5,0,0,0
2018/11/1 7:50,4930,1,1,1,0,0
2018/11/1 7:50,4917,1,5,1,0,5
2018/11/1 7:50,4929,1,8,0,4,0
2018/11/1 7:50,4929,1,8,1,0,0
2018/11/1 7:50,4912,0,1,0,9,0
2018/11/1 7:50,4926,1,14,0,1,0
2018/11/1 7:50,4912,0,1,1,0,0
2018/11/1 7:50,4926,1,14,1,0,18
2018/11/1 7:50,4934,0,12,0,2,1
2018/11/1 7:50,4934,0,12,1,0,0
2018/11/1 7:50,4927,1,19,0,0,0
2018/11/1 7:50,4927,1,19,1,0,7
2018/11/1 7:50,4935,1,15,0,2,0
2018/11/1 7:50,4935,1,15,1,1,4
2018/11/1 7:50,4936,1,19,0,3,0
2018/11/1 7:50,4909,0,5,0,0,0
2018/11/1 7:50,4936,1,19,1,0,1
2018/11/1 7:50,4909,0,5,1,0,3
2018/11/1 7:50,4917,1,6,0,0,0
2018/11/1 7:51,4917,1,6,1,0,2
2018/11/1 7:51,4926,1,15,0,0,0
2018/11/1 7:51,4926,1,15,1,0,2
2018/11/1 7:51,4914,0,12,0,6,1
2018/11/1 7:51,4914,0,12,1,1,1
2018/11/1 7:51,4937,0,8,0,0,0
2018/11/1 7:51,4937,0,8,1,0,2
2018/11/1 7:51,4913,1,5,0,0,0
2018/11/1 7:51,4923,0,12,0,5,0
2018/11/1 7:51,4913,1,5,1,0,1
2018/11/1 7:51,4923,0,12,1,0,0
2018/11/1 7:51,4920,1,8,0,1,0
2018/11/1 7:51,4920,1,8,1,0,3
2018/11/1 7:52,4909,0,6,0,0,0
2018/11/1 7:52,4909,0,6,1,0,4
2018/11/1 7:52,4928,0,17,0,7,1
2018/11/1 7:52,4928,0,17,1,0,40
2018/11/1 7:52,4927,1,20,0,2,0
2018/11/1 7:52,4927,1,20,1,0,3
2018/11/1 7:52,4912,0,2,0,12,1
2018/11/1 7:52,4936,1,20,0,0,0
2018/11/1 7:52,4936,1,20,1,0,0
2018/11/1 7:52,4929,1,9,0,7,0
2018/11/1 7:52,4913,1,6,0,0,0
2018/11/1 7:53,4928,0,18,0,1,0
2018/11/1 7:53,4928,0,18,1,0,3
2018/11/1 7:53,4922,0,1,0,1,2
2018/11/1 7:53,4937,0,9,0,0,0
2018/11/1 7:53,4937,0,9,1,0,1
2018/11/1 7:53,4911,0,22,0,10,2
2018/11/1 7:53,4911,0,22,1,0,15
2018/11/1 7:53,4920,1,9,0,2,0
2018/11/1 7:53,4922,0,1,0,0,1
2018/11/1 7:53,4930,1,2,0,5,0
2018/11/1 7:53,4922,0,1,1,0,6
2018/11/1 7:53,4930,1,2,1,0,0
2018/11/1 7:53,4935,1,16,0,6,0
2018/11/1 7:53,4909,0,7,0,2,0
2018/11/1 7:53,4935,1,16,1,0,6
2018/11/1 7:53,4909,0,7,1,0,10
2018/11/1 7:54,4927,1,21,0,0,0
2018/11/1 7:54,4927,1,21,1,0,0
2018/11/1 7:54,4922,0,1,0,0,0
2018/11/1 7:54,4922,0,1,1,0,0
2018/11/1 7:54,4928,1,1,0,4,0
2018/11/1 7:54,4928,1,1,1,0,4
2018/11/1 7:54,4934,0,13,0,0,0
2018/11/1 7:54,4934,0,13,1,0,0
2018/11/1 7:54,4929,1,10,0,7,0
2018/11/1 7:54,4929,1,10,1,0,0
2018/11/1 7:54,4928,1,1,0,0,0
2018/11/1 7:54,4926,1,16,0,3,0
2018/11/1 7:54,4928,1,1,1,0,0
2018/11/1 7:54,4926,1,16,1,0,3
2018/11/1 7:54,4922,0,1,0,0,0
2018/11/1 7:54,4922,0,1,1,0,0
2018/11/1 7:54,4936,1,21,0,0,0
2018/11/1 7:54,4936,1,21,1,0,5
2018/11/1 7:54,4917,1,7,0,6,0
2018/11/1 7:54,4917,1,7,1,0,17
2018/11/1 7:55,4913,1,7,0,4,1
2018/11/1 7:55,4913,1,7,1,0,11
2018/11/1 7:55,4922,0,1,0,0,0
2018/11/1 7:55,4920,1,10,0,0,0
2018/11/1 7:55,4922,0,1,1,0,0
2018/11/1 7:55,4910,1,1,0,40,1
2018/11/1 7:55,4910,1,1,1,0,0
2018/11/1 7:55,4934,0,14,0,1,0
2018/11/1 7:55,4912,0,3,0,4,1
2018/11/1 7:55,4934,0,14,1,0,0
2018/11/1 7:55,4912,0,3,1,0,1
2018/11/1 7:55,4911,0,23,0,0,0
2018/11/1 7:55,4911,0,23,1,0,21
2018/11/1 7:55,4933,0,1,0,8,1
2018/11/1 7:55,4914,0,13,0,3,5
2018/11/1 7:55,4914,0,13,1,2,4
2018/11/1 7:55,4933,0,1,1,0,0
2018/11/1 7:55,4922,0,1,0,1,0
2018/11/1 7:55,4922,0,1,1,0,0
2018/11/1 7:55,4930,1,3,0,14,2
2018/11/1 7:55,4930,1,3,1,0,2
2018/11/1 7:55,4928,1,2,0,0,0
2018/11/1 7:56,4928,1,2,1,0,0
2018/11/1 7:56,4922,0,1,0,0,0
2018/11/1 7:56,4922,0,1,1,0,0
2018/11/1 7:56,4937,0,10,0,0,0
2018/11/1 7:56,4937,0,10,1,0,4
2018/11/1 7:56,4923,0,13,0,4,0
2018/11/1 7:56,4923,0,13,1,0,2
2018/11/1 7:56,4922,0,1,0,0,0
2018/11/1 7:56,4929,1,11,0,1,0
2018/11/1 7:56,4909,0,8,0,19,0
2018/11/1 7:56,4911,1,1,0,0,5
2018/11/1 7:56,4909,0,8,1,0,3
2018/11/1 7:56,4911,1,1,1,0,13
2018/11/1 7:56,4935,1,17,0,2,0
2018/11/1 7:56,4935,1,17,1,0,1
2018/11/1 7:57,4927,1,22,0,2,1
2018/11/1 7:57,4927,1,22,1,1,17
2018/11/1 7:57,4926,1,17,0,0,0
2018/11/1 7:57,4912,0,4,0,19,3
2018/11/1 7:57,4920,1,11,0,0,0
2018/11/1 7:57,4926,1,17,1,0,2
2018/11/1 7:57,4912,0,4,1,0,5
2018/11/1 7:57,4922,0,1,0,0,0
2018/11/1 7:57,4920,1,11,1,0,9
2018/11/1 7:57,4936,1,22,0,0,0
2018/11/1 7:57,4936,1,22,1,0,5
2018/11/1 7:57,4911,1,1,0,0,0
2018/11/1 7:57,4922,0,1,1,0,0
2018/11/1 7:57,4917,1,8,0,3,0
2018/11/1 7:57,4933,0,2,0,13,1
2018/11/1 7:57,4911,1,1,1,0,0
2018/11/1 7:57,4928,1,3,0,16,0
2018/11/1 7:57,4913,1,8,0,6,0
2018/11/1 7:57,4917,1,8,1,1,5
2018/11/1 7:57,4933,0,2,1,0,0
2018/11/1 7:57,4928,1,3,1,0,0
2018/11/1 7:57,4913,1,8,1,0,5
2018/11/1 7:57,4914,0,14,0,1,0
2018/11/1 7:57,4914,0,14,1,1,4
2018/11/1 7:57,4929,1,12,0,0,0
2018/11/1 7:57,4929,1,12,1,0,0
2018/11/1 7:57,4934,0,15,0,3,0
2018/11/1 7:57,4922,0,1,0,5,0
2018/11/1 7:57,4920,1,12,0,0,0
2018/11/1 7:57,4934,0,15,1,0,0
2018/11/1 7:57,4911,1,1,0,0,0
2018/11/1 7:57,4922,0,1,1,0,0
2018/11/1 7:57,4920,1,12,1,0,0
2018/11/1 7:57,4911,1,1,1,0,0
2018/11/1 7:57,4937,0,11,0,0,0
2018/11/1 7:57,4937,0,11,1,0,2
2018/11/1 7:58,4910,1,2,0,5,0
2018/11/1 7:58,4912,0,5,0,2,0
2018/11/1 7:58,4910,1,2,1,0,0
2018/11/1 7:58,4912,0,5,1,0,3
2018/11/1 7:58,4911,1,1,0,0,1
2018/11/1 7:58,4911,1,1,1,0,0
2018/11/1 7:58,4913,1,9,0,8,1
2018/11/1 7:58,4923,0,14,0,1,0
2018/11/1 7:58,4913,1,9,1,0,4
2018/11/1 7:58,4923,0,14,1,0,3
2018/11/1 7:58,4917,1,9,0,5,0
2018/11/1 7:58,4917,1,9,1,0,2
2018/11/1 7:58,4935,1,18,0,4,1
2018/11/1 7:58,4935,1,18,1,1,3
2018/11/1 7:58,4927,1,23,0,0,0
2018/11/1 7:58,4909,0,9,0,9,0
2018/11/1 7:58,4927,1,23,1,0,8
2018/11/1 7:58,4909,0,9,1,0,2
2018/11/1 7:58,4914,0,15,0,2,2
2018/11/1 7:58,4914,0,15,1,0,2
2018/11/1 7:58,4924,0,1,0,0,0
2018/11/1 7:59,4924,0,1,0,0,0
2018/11/1 7:59,4924,0,1,1,0,0
2018/11/1 7:59,4912,0,6,0,1,1
2018/11/1 7:59,4926,1,18,0,3,0
2018/11/1 7:59,4926,1,18,1,0,5
2018/11/1 7:59,4911,1,1,0,1,1
2018/11/1 7:59,4924,0,1,0,5,0
2018/11/1 7:59,4910,1,3,0,18,1
2018/11/1 7:59,4910,1,3,1,0,4
2018/11/1 7:59,4930,1,4,0,5,1
2018/11/1 7:59,4936,1,23,0,0,0
2018/11/1 7:59,4924,0,1,1,0,0
2018/11/1 7:59,4911,1,1,1,0,0
2018/11/1 7:59,4930,1,4,1,0,1
2018/11/1 7:59,4934,0,16,0,6,0
2018/11/1 7:59,4934,0,16,1,0,0
2018/11/1 7:59,4936,1,23,1,0,2
2018/11/1 7:59,4913,1,10,0,8,1
2018/11/1 7:59,4913,1,10,1,0,18
2018/11/1 7:59,4935,1,19,0,1,0
2018/11/1 7:59,4928,1,4,0,5,0
2018/11/1 7:59,4935,1,19,1,1,3
2018/11/1 7:59,4928,1,4,1,0,5
2018/11/1 7:59,4923,0,15,0,1,0
2018/11/1 8:00,4923,0,15,1,0,7
2018/11/1 8:00,4917,1,10,0,6,0
2018/11/1 8:00,4917,1,10,1,1,17
2018/11/1 8:00,4911,1,1,0,0,0
2018/11/1 8:00,4924,0,1,0,0,0
2018/11/1 8:00,4916,1,1,0,43,0
2018/11/1 8:00,4924,0,1,1,0,0
2018/11/1 8:00,4916,1,1,1,0,0
2018/11/1 8:00,4933,0,3,0,6,1
2018/11/1 8:00,4933,0,3,1,0,0
2018/11/1 8:00,4922,0,1,0,7,0
2018/11/1 8:00,4922,0,1,1,0,0
2018/11/1 8:00,4937,0,12,0,0,0
2018/11/1 8:00,4934,0,17,0,4,0
2018/11/1 8:00,4914,0,16,0,6,2
2018/11/1 8:00,4920,1,13,0,0,0
2018/11/1 8:00,4937,0,12,1,0,4
2018/11/1 8:00,4920,1,13,1,0,11
2018/11/1 8:00,4914,0,16,1,2,11
2018/11/1 8:00,4934,0,17,1,0,0
2018/11/1 8:00,4929,1,13,0,1,0
2018/11/1 8:00,4929,1,13,1,0,0
2018/11/1 8:01,4909,0,10,0,0,0
2018/11/1 8:01,4909,0,10,1,0,2
2018/11/1 8:01,4928,1,5,0,4,0
2018/11/1 8:01,4912,0,7,0,8,1
2018/11/1 8:01,4912,0,7,1,0,11
2018/11/1 8:01,4926,1,19,0,1,0
2018/11/1 8:01,4935,1,20,0,2,0
2018/11/1 8:01,4926,1,19,1,0,2
2018/11/1 8:01,4933,0,4,0,5,1
2018/11/1 8:01,4933,0,4,1,0,2
2018/11/1 8:01,4935,1,20,1,0,7
2018/11/1 8:01,4930,1,5,0,0,0
2018/11/1 8:02,4923,0,16,0,2,0
2018/11/1 8:02,4909,0,11,0,1,0
2018/11/1 8:02,4927,0,1,0,11,0
2018/11/1 8:02,4927,0,1,1,0,10
2018/11/1 8:02,4929,1,14,0,0,0
2018/11/1 8:02,4909,0,11,1,0,1
2018/11/1 8:02,4937,0,13,0,0,0
2018/11/1 8:02,4929,1,14,1,0,0
2018/11/1 8:02,4937,0,13,1,0,2
2018/11/1 8:02,4935,1,21,0,0,0
2018/11/1 8:02,4924,0,2,0,7,0
2018/11/1 8:02,4935,1,21,1,0,2
2018/11/1 8:02,4922,0,2,0,1,0
2018/11/1 8:02,4913,1,11,0,11,0
2018/11/1 8:02,4917,1,11,0,1,1
2018/11/1 8:02,4913,1,11,1,0,5
2018/11/1 8:02,4917,1,11,1,0,7
2018/11/1 8:02,4927,0,1,0,2,0
2018/11/1 8:02,4910,1,4,0,9,0
2018/11/1 8:02,4910,1,4,1,0,2
2018/11/1 8:02,4916,1,2,0,1,0
2018/11/1 8:02,4928,1,6,0,4,1
2018/11/1 8:02,4928,1,6,1,0,3
2018/11/1 8:02,4933,0,5,0,1,0
2018/11/1 8:02,4933,0,5,1,0,0
2018/11/1 8:02,4923,0,17,0,0,0
2018/11/1 8:03,4923,0,17,1,0,11
2018/11/1 8:03,4930,1,6,0,0,0
2018/11/1 8:03,4927,0,1,0,1,0
2018/11/1 8:03,4930,1,6,1,0,2
2018/11/1 8:03,4927,0,1,1,0,0
2018/11/1 8:03,4920,1,14,0,0,0
2018/11/1 8:03,4934,0,18,0,5,0
2018/11/1 8:03,4920,1,14,1,0,8
2018/11/1 8:03,4934,0,18,1,0,0
2018/11/1 8:03,4926,1,20,0,0,0
2018/11/1 8:03,4926,1,20,1,0,3
2018/11/1 8:03,4927,0,1,0,1,0
2018/11/1 8:03,4927,0,1,1,0,0
2018/11/1 8:03,4937,0,14,0,0,0
2018/11/1 8:03,4937,0,14,1,0,11
2018/11/1 8:03,4909,0,12,0,6,0
2018/11/1 8:03,4933,0,6,0,0,0
2018/11/1 8:03,4933,0,6,1,0,0
2018/11/1 8:03,4909,0,12,1,0,6
2018/11/1 8:03,4912,0,8,0,12,0
2018/11/1 8:03,4912,0,8,1,0,1
2018/11/1 8:03,4929,1,15,0,0,0
2018/11/1 8:03,4929,1,15,1,0,0
2018/11/1 8:03,4926,1,21,0,0,0
2018/11/1 8:04,4926,1,21,1,0,0
2018/11/1 8:04,4927,0,1,0,1,0
2018/11/1 8:04,4927,0,1,1,0,0
2018/11/1 8:04,4913,1,12,0,0,0
2018/11/1 8:04,4917,1,12,0,0,0
2018/11/1 8:04,4934,0,19,0,6,0
2018/11/1 8:04,4924,0,3,0,7,0
2018/11/1 8:04,4924,0,3,1,0,0
2018/11/1 8:04,4927,0,1,0,3,0
2018/11/1 8:04,4934,0,19,1,0,0
2018/11/1 8:04,4927,0,1,1,0,0
2018/11/1 8:04,4928,1,7,0,7,1
2018/11/1 8:04,4928,1,7,1,0,5
2018/11/1 8:04,4935,1,22,0,4,0
2018/11/1 8:04,4916,1,3,0,20,0
2018/11/1 8:04,4935,1,22,1,1,16
2018/11/1 8:05,4916,1,3,1,1,3
2018/11/1 8:05,4910,1,5,0,0,0
2018/11/1 8:05,4910,1,5,1,0,1
2018/11/1 8:05,4927,0,1,0,0,0
2018/11/1 8:05,4927,0,1,1,0,0
2018/11/1 8:05,4922,0,3,0,2,0
2018/11/1 8:05,4922,0,3,1,0,0
2018/11/1 8:05,4927,0,1,0,0,0
2018/11/1 8:05,4927,0,1,1,0,0
2018/11/1 8:05,4923,0,18,0,2,0
2018/11/1 8:05,4923,0,18,1,0,6
2018/11/1 8:05,4914,0,17,0,4,0
2018/11/1 8:05,4914,0,17,1,3,50
2018/11/1 8:05,4912,0,9,0,11,2
2018/11/1 8:05,4912,0,9,1,0,2
2018/11/1 8:05,4910,1,6,0,0,0
2018/11/1 8:06,4918,1,1,0,28,1
2018/11/1 8:06,4937,0,15,0,0,0
2018/11/1 8:06,4937,0,15,1,0,21
2018/11/1 8:06,4933,0,7,0,2,1
2018/11/1 8:06,4933,0,7,1,0,3
2018/11/1 8:06,4924,0,4,0,5,1
2018/11/1 8:06,4914,0,18,0,4,0
2018/11/1 8:06,4914,0,18,1,0,2
2018/11/1 8:06,4922,0,4,0,6,0
2018/11/1 8:06,4925,1,1,0,96,12
2018/11/1 8:06,4929,1,16,0,4,0
2018/11/1 8:06,4922,0,4,1,0,3
2018/11/1 8:06,4925,1,1,1,0,103
2018/11/1 8:06,4923,0,19,0,1,0
2018/11/1 8:06,4923,0,19,1,0,1
2018/11/1 8:06,4934,0,20,0,0,0
2018/11/1 8:06,4934,0,20,1,0,0
2018/11/1 8:06,4927,0,2,0,4,0
2018/11/1 8:06,4926,1,22,0,0,0
